"BLM","GPS Coordinate Latitude","GPS Coordinate Longitude","ID NUMBER","Date of Crash","Time of Crash"
19.81,36.22942,-86.83142,19SR155001,4/9/2019 12:00:00 AM,1145
22.928,36.21117,-86.87207,19SR155001,3/27/2019 12:00:00 AM,752
23.039,36.20961,-86.87151,19SR155001,4/8/2019 12:00:00 AM,1732
23.336,36.2054,-86.87035,19SR155001,3/16/2019 12:00:00 AM,1627
24.998,36.18327,-86.86562,19SR155001,3/18/2019 12:00:00 AM,1757
26.238,36.16692,-86.86945,19SR155001,3/28/2019 12:00:00 AM,1548
26.238,36.16691,-86.86965,19SR155001,4/26/2019 12:00:00 AM,1719
26.7,36.16072,-86.86652,19SR155001,3/1/2019 12:00:00 AM,616
27.419,36.15422,-86.85759,19SR155001,4/8/2019 12:00:00 AM,1330
28.079,36.14479,-86.85794,19SR155001,3/28/2019 12:00:00 AM,1840
28.509,36.1386,-86.85757,19SR155001,4/10/2019 12:00:00 AM,800
28.562,36.13785,-86.85771,19SR155001,4/18/2019 12:00:00 AM,905
29.183,36.12985,-86.85518,19SR155001,4/19/2019 12:00:00 AM,1353
29.38,36.12819,-86.8523,19SR155001,4/23/2019 12:00:00 AM,1258
29.466,36.12769,-86.85082,19SR155001,3/18/2019 12:00:00 AM,1512
0.075,36.01528,-86.62005,19SR171001,3/12/2019 12:00:00 AM,2115
0.089,36.0155,-86.62016,19SR171001,3/13/2019 12:00:00 AM,1327
0.137,36.01623,-86.62003,19SR171001,3/19/2019 12:00:00 AM,1659
0.144,36.01633,-86.62001,19SR171001,4/29/2019 12:00:00 AM,755
0.166,36.01667,-86.61993,19SR171001,3/22/2019 12:00:00 AM,1636
0.167,36.01668,-86.61992,19SR171001,3/15/2019 12:00:00 AM,641
0.214,36.01735,-86.61978,19SR171001,3/19/2019 12:00:00 AM,1305
0.776,36.02454,-86.616,19SR171001,4/9/2019 12:00:00 AM,951
1.13,36.02909,-86.61347,19SR171001,4/25/2019 12:00:00 AM,1443
1.627,36.03599,-86.61187,19SR171001,3/4/2019 12:00:00 AM,1445
2.17,36.0426,-86.607,19SR171001,4/16/2019 12:00:00 AM,1704
2.184,36.04271,-86.60679,19SR171001,3/10/2019 12:00:00 AM,1212
2.24,36.04321,-86.606,19SR171001,3/4/2019 12:00:00 AM,918
3.017,36.05217,-86.59942,19SR171001,4/22/2019 12:00:00 AM,1636
3.126,36.05372,-86.59912,19SR171001,3/29/2019 12:00:00 AM,1158
3.232,36.05526,-86.5989,19SR171001,4/28/2019 12:00:00 AM,427
0.481,36.32387,-86.70509,19SR174001,4/26/2019 12:00:00 AM,932
3.075,36.1739,-86.94657,19SR251001,3/14/2019 12:00:00 AM,630
8.701,36.11534,-86.9231,19SR251001,4/28/2019 12:00:00 AM,1225
9.81,36.09974,-86.92427,19SR251001,3/8/2019 12:00:00 AM,1144
9.937,36.098,-86.92488,19SR251001,4/6/2019 12:00:00 AM,900
3.974,36.04297,-86.84201,19SR254001,4/12/2019 12:00:00 AM,1734
6.867,36.03748,-86.7912,19SR254001,3/26/2019 12:00:00 AM,1859
6.947,36.03736,-86.78978,19SR254001,4/15/2019 12:00:00 AM,1446
7.288,36.0384,-86.78421,19SR254001,3/18/2019 12:00:00 AM,917
7.926,36.04088,-86.77381,19SR254001,3/12/2019 12:00:00 AM,1637
8.094,36.04057,-86.77084,19SR254001,3/11/2019 12:00:00 AM,1729
8.266,36.04022,-86.7678,19SR254001,3/29/2019 12:00:00 AM,1555
8.594,36.03968,-86.76198,19SR254001,3/30/2019 12:00:00 AM,1150
8.747,36.0397,-86.75925,19SR254001,4/18/2019 12:00:00 AM,725
9.332,36.0416,-86.74927,19SR254001,4/29/2019 12:00:00 AM,640
9.608,36.04028,-86.74504,19SR254001,4/16/2019 12:00:00 AM,1545
9.778,36.03991,-86.74207,19SR254001,3/14/2019 12:00:00 AM,920
9.792,36.03989,-86.74182,19SR254001,3/15/2019 12:00:00 AM,815
9.824,36.03985,-86.74124,19SR254001,3/8/2019 12:00:00 AM,1251
9.838,36.03983,-86.74099,19SR254001,3/8/2019 12:00:00 AM,757
9.838,36.03983,-86.74099,19SR254001,3/13/2019 12:00:00 AM,1313
10.974,36.04458,-86.72511,19SR254001,4/21/2019 12:00:00 AM,1856
11.425,36.0453,-86.71741,19SR254001,3/30/2019 12:00:00 AM,1107
11.576,36.04523,-86.71472,19SR254001,4/4/2019 12:00:00 AM,1029
11.626,36.04531,-86.71386,19SR254001,4/24/2019 12:00:00 AM,1048
11.645,36.04534,-86.71354,19SR254001,3/14/2019 12:00:00 AM,1300
11.859,36.04569,-86.70978,19SR254001,4/8/2019 12:00:00 AM,732
13.68,36.04684,-86.67936,19SR254001,4/3/2019 12:00:00 AM,805
13.949,36.04581,-86.67469,19SR254001,4/8/2019 12:00:00 AM,1408
13.949,36.04581,-86.67468,19SR254001,4/17/2019 12:00:00 AM,1150
13.967,36.04574,-86.67435,19SR254001,4/16/2019 12:00:00 AM,745
14.359,36.0449,-86.66758,19SR254001,4/14/2019 12:00:00 AM,1510
14.481,36.04498,-86.66542,19SR254001,4/21/2019 12:00:00 AM,1350
14.495,36.04497,-86.66517,19SR254001,3/14/2019 12:00:00 AM,1347
14.512,36.04495,-86.66487,19SR254001,3/19/2019 12:00:00 AM,1356
14.584,36.04488,-86.6636,19SR254001,3/23/2019 12:00:00 AM,1112
14.63,36.04484,-86.66279,19SR254001,3/22/2019 12:00:00 AM,1355
14.633,36.04483,-86.66274,19SR254001,3/25/2019 12:00:00 AM,1418
14.725,36.04477,-86.66109,19SR254001,4/20/2019 12:00:00 AM,1415
14.729,36.04477,-86.66103,19SR254001,3/12/2019 12:00:00 AM,1918
14.73,36.04477,-86.661,19SR254001,3/26/2019 12:00:00 AM,1308
14.753,36.04477,-86.66058,19SR254001,4/10/2019 12:00:00 AM,2036
14.82,36.04505,-86.65945,19SR254001,4/3/2019 12:00:00 AM,1345
14.928,36.0456,-86.65847,19SR254001,3/1/2019 12:00:00 AM,605
15.055,36.04734,-86.65621,19SR254001,3/22/2019 12:00:00 AM,1039
15.058,36.04737,-86.65617,19SR254001,4/23/2019 12:00:00 AM,701
15.659,36.05089,-86.64664,19SR254001,4/10/2019 12:00:00 AM,1317
15.793,36.05215,-86.64497,19SR254001,3/28/2019 12:00:00 AM,2141
16.035,36.05506,-86.64239,19SR254001,3/5/2019 12:00:00 AM,705
16.566,36.0618,-86.63844,19SR254001,4/19/2019 12:00:00 AM,1721
0.018,36.08658,-86.77161,19SR255001,4/27/2019 12:00:00 AM,953
0.048,36.08651,-86.77108,19SR255001,4/1/2019 12:00:00 AM,911
0.081,36.08638,-86.77052,19SR255001,3/19/2019 12:00:00 AM,1740
0.674,36.08219,-86.76196,19SR255001,4/15/2019 12:00:00 AM,730
0.677,36.08217,-86.76191,19SR255001,4/25/2019 12:00:00 AM,843
0.695,36.08207,-86.76162,19SR255001,4/30/2019 12:00:00 AM,1752
0.896,36.08108,-86.75821,19SR255001,3/21/2019 12:00:00 AM,730
2.032,36.07729,-86.73896,19SR255001,4/3/2019 12:00:00 AM,2234
2.394,36.07747,-86.73257,19SR255001,3/20/2019 12:00:00 AM,1723
3.423,36.08123,-86.71503,19SR255001,3/18/2019 12:00:00 AM,1345
3.949,36.08401,-86.70637,19SR255001,3/28/2019 12:00:00 AM,739
4.156,36.0851,-86.7029,19SR255001,3/10/2019 12:00:00 AM,1427
4.276,36.08573,-86.70091,19SR255001,4/3/2019 12:00:00 AM,750
4.392,36.08636,-86.69899,19SR255001,4/17/2019 12:00:00 AM,1043
4.538,36.08688,-86.69648,19SR255001,4/22/2019 12:00:00 AM,1408
4.714,36.08696,-86.69343,19SR255001,4/26/2019 12:00:00 AM,0
4.773,36.08731,-86.69249,19SR255001,4/25/2019 12:00:00 AM,1243
4.976,36.08896,-86.68946,19SR255001,4/15/2019 12:00:00 AM,1701
5.122,36.09032,-86.68744,19SR255001,4/3/2019 12:00:00 AM,1239
5.834,36.09511,-86.67778,19SR255001,3/27/2019 12:00:00 AM,1048
6.262,36.10087,-86.67565,19SR255001,4/1/2019 12:00:00 AM,1714
6.754,36.10743,-86.67239,19SR255001,4/8/2019 12:00:00 AM,603
8.525,36.13298,-86.66874,19SR255001,4/4/2019 12:00:00 AM,1637
8.847,36.1364,-86.66379,19SR255001,3/18/2019 12:00:00 AM,505
8.956,36.13774,-86.66475,19SR255001,4/25/2019 12:00:00 AM,1734
9.051,36.13889,-86.66571,19SR255001,4/13/2019 12:00:00 AM,2040
9.391,36.14373,-86.66668,19SR255001,4/10/2019 12:00:00 AM,1735
9.402,36.14389,-86.66669,19SR255001,4/17/2019 12:00:00 AM,2258
9.479,36.14502,-86.66674,19SR255001,3/4/2019 12:00:00 AM,1700
9.518,36.14558,-86.66669,19SR255001,4/15/2019 12:00:00 AM,513
9.532,36.14578,-86.66664,19SR255001,3/19/2019 12:00:00 AM,1200
9.944,36.15174,-86.6665,19SR255001,4/11/2019 12:00:00 AM,1756
10.152,36.15457,-86.66533,19SR255001,3/30/2019 12:00:00 AM,1101
0.002,36.17359,-86.60215,19SR265001,3/11/2019 12:00:00 AM,1955
0.077,36.17298,-86.60102,19SR265001,3/30/2019 12:00:00 AM,1448
0.777,36.30653,-86.69998,19SR386001,4/16/2019 12:00:00 AM,852
1.203,36.30817,-86.69256,19SR386001,3/13/2019 12:00:00 AM,735
1.453,36.30965,-86.68843,19SR386001,3/19/2019 12:00:00 AM,1800
1.464,36.09305,-86.84875,1901002001,3/2/2019 12:00:00 AM,1553
4.724,36.08832,-86.791,1901002001,4/1/2019 12:00:00 AM,753
0.13,36.16846,-86.60028,1901004001,3/7/2019 12:00:00 AM,735
0.26,36.1668,-86.59907,1901004001,3/16/2019 12:00:00 AM,1431
4.901,36.01285,-86.62083,1901008001,3/12/2019 12:00:00 AM,2109
4.945,36.01344,-86.62069,1901008001,4/9/2019 12:00:00 AM,1844
1.44,36.09033,-86.6265,1901011001,3/22/2019 12:00:00 AM,1042
5.09,36.14113,-86.62797,1901011001,3/21/2019 12:00:00 AM,7
5.87,36.15224,-86.62507,1901011001,4/5/2019 12:00:00 AM,1808
2.563,36.29894,-86.70018,1901017001,4/15/2019 12:00:00 AM,0
2.931,36.304,-86.70235,1901017001,4/16/2019 12:00:00 AM,1410
0.247,36.15501,-86.62711,1901395001,4/23/2019 12:00:00 AM,1340
0.681,36.16586,-86.78191,1903241001,4/28/2019 12:00:00 AM,725
0.51,36.15248,-86.8027,1903242001,3/10/2019 12:00:00 AM,344
0.86,36.15504,-86.79752,1903242001,4/26/2019 12:00:00 AM,0
1.165,36.15742,-86.79263,1903242001,3/1/2019 12:00:00 AM,1510
1.165,36.15738,-86.7927,1903242001,3/9/2019 12:00:00 AM,1300
0.354,36.16238,-86.77808,1903243001,3/10/2019 12:00:00 AM,542
0.354,36.16238,-86.77808,1903243001,4/10/2019 12:00:00 AM,106
0.43,36.1629,-86.77686,1903243001,3/23/2019 12:00:00 AM,2300
0.424,36.17493,-86.75663,1903244001,3/10/2019 12:00:00 AM,1229
0.424,36.17493,-86.75663,1903244001,3/30/2019 12:00:00 AM,0
0.424,36.17493,-86.75663,1903244001,4/19/2019 12:00:00 AM,2352
0.92,36.17184,-86.76477,1903244001,3/3/2019 12:00:00 AM,223
0.92,36.17184,-86.76477,1903244001,3/22/2019 12:00:00 AM,1830
0.92,36.17184,-86.76477,1903244001,4/15/2019 12:00:00 AM,1540
1.143,36.1704,-86.76845,1903244001,3/5/2019 12:00:00 AM,2215
1.143,36.1704,-86.76845,1903244001,3/7/2019 12:00:00 AM,551
1.143,36.1704,-86.76845,1903244001,3/9/2019 12:00:00 AM,227
1.37,36.16905,-86.77224,1903244001,4/13/2019 12:00:00 AM,623
0.025,36.15357,-86.78841,1903245001,3/28/2019 12:00:00 AM,1430
0.31,36.152,-86.79286,1903245001,3/2/2019 12:00:00 AM,1512
0.43,36.15015,-86.79319,1903245001,4/28/2019 12:00:00 AM,1525
1.092,36.14089,-86.79492,1903245001,4/16/2019 12:00:00 AM,825
0,36.13658,-86.79515,1903245601,4/7/2019 12:00:00 AM,1835
0.051,36.13712,-86.7945,1903245601,4/24/2019 12:00:00 AM,1500
0.052,36.15133,-86.76837,1903246001,3/8/2019 12:00:00 AM,614
0.052,36.15134,-86.76836,1903246001,3/21/2019 12:00:00 AM,1400
0.052,36.15134,-86.76836,1903246001,4/23/2019 12:00:00 AM,1133
0.083,36.15176,-86.76863,1903246001,3/25/2019 12:00:00 AM,1040
0.083,36.15176,-86.76863,1903246001,3/28/2019 12:00:00 AM,1046
0.083,36.15176,-86.76863,1903246001,4/22/2019 12:00:00 AM,0
0.131,36.15235,-86.76901,1903246001,3/20/2019 12:00:00 AM,1446
0.271,36.15416,-86.77015,1903246001,3/8/2019 12:00:00 AM,1920
0.386,36.15559,-86.77107,1903246001,4/27/2019 12:00:00 AM,751
0.386,36.15559,-86.77107,1903246001,4/27/2019 12:00:00 AM,2315
0.72,36.15984,-86.77383,1903246001,3/16/2019 12:00:00 AM,2230
0.72,36.1599,-86.77386,1903246001,4/10/2019 12:00:00 AM,1638
0.298,36.15711,-86.77467,1903247001,4/13/2019 12:00:00 AM,2359
0.491,36.15471,-86.77312,1903247001,3/13/2019 12:00:00 AM,1221
1.966,36.06824,-86.81174,1903248001,4/15/2019 12:00:00 AM,1220
5.26,36.11162,-86.79258,1903248001,3/10/2019 12:00:00 AM,15
5.26,36.11162,-86.79258,1903248001,3/12/2019 12:00:00 AM,2338
5.26,36.11162,-86.79258,1903248001,3/23/2019 12:00:00 AM,2343
5.351,36.1129,-86.79238,1903248001,3/5/2019 12:00:00 AM,1040
5.351,36.1129,-86.79238,1903248001,4/15/2019 12:00:00 AM,1105
5.646,36.11711,-86.79155,1903248001,4/1/2019 12:00:00 AM,1850
6.98,36.13616,-86.78867,1903248001,3/4/2019 12:00:00 AM,701
6.98,36.13616,-86.78867,1903248001,4/4/2019 12:00:00 AM,1705
7.773,36.14735,-86.78573,1903248001,3/28/2019 12:00:00 AM,719
8.04,36.15107,-86.78434,1903248001,4/11/2019 12:00:00 AM,1830
8.1,36.1519,-86.78423,1903248001,4/1/2019 12:00:00 AM,2041
0.603,36.17662,-86.75552,1903252001,3/22/2019 12:00:00 AM,2015
1.01,36.18014,-86.74989,1903252001,3/7/2019 12:00:00 AM,2009
1.211,36.1827,-86.74884,1903252001,3/24/2019 12:00:00 AM,1635
1.95,36.19271,-86.74437,1903252001,4/1/2019 12:00:00 AM,0
2.042,36.19398,-86.74369,1903252001,3/16/2019 12:00:00 AM,1530
2.648,36.202,-86.73939,1903252001,4/30/2019 12:00:00 AM,1436
3.27,36.20978,-86.73394,1903252001,4/1/2019 12:00:00 AM,1533
4.034,36.21962,-86.72743,1903252001,3/1/2019 12:00:00 AM,1845
4.72,36.22911,-86.72514,1903252001,3/26/2019 12:00:00 AM,1040
4.72,36.22911,-86.72514,1903252001,4/11/2019 12:00:00 AM,1158
4.72,36.22911,-86.72514,1903252001,4/13/2019 12:00:00 AM,1622
5.016,36.23363,-86.7248,1903252001,4/23/2019 12:00:00 AM,1655
0.899,36.20478,-86.75259,1903253001,4/17/2019 12:00:00 AM,1530
0.187,36.15107,-86.84213,1903255001,4/8/2019 12:00:00 AM,1628
0.264,36.14996,-86.84208,1903255001,4/12/2019 12:00:00 AM,1704
1.995,36.13733,-86.79814,1903256001,3/12/2019 12:00:00 AM,1620
2.065,36.1372,-86.79695,1903256001,4/30/2019 12:00:00 AM,1055
2.36,36.136,-86.79194,1903256001,3/1/2019 12:00:00 AM,1710
3.025,36.13428,-86.78057,1903256001,3/26/2019 12:00:00 AM,1750
3.39,36.13421,-86.77402,1903256001,3/21/2019 12:00:00 AM,1339
0.164,36.17275,-86.82528,1903257001,4/3/2019 12:00:00 AM,1225
3.304,36.17133,-86.87091,1903257001,3/5/2019 12:00:00 AM,1119
0.2,36.17691,-86.77458,1903258001,4/2/2019 12:00:00 AM,830
0.2,36.17691,-86.77458,1903258001,4/26/2019 12:00:00 AM,1030
0.2,36.17691,-86.77458,1903258001,4/27/2019 12:00:00 AM,2324
0.29,36.17688,-86.77618,1903258001,3/18/2019 12:00:00 AM,1926
0.958,36.17428,-86.78742,1903258001,3/2/2019 12:00:00 AM,1434
0.958,36.17428,-86.78742,1903258001,4/9/2019 12:00:00 AM,0
0.958,36.17428,-86.78742,1903258001,4/18/2019 12:00:00 AM,1210
1.388,36.17242,-86.79481,1903258001,4/4/2019 12:00:00 AM,2250
1.388,36.17242,-86.79481,1903258001,4/5/2019 12:00:00 AM,2025
1.647,36.17133,-86.7992,1903258001,3/11/2019 12:00:00 AM,1425
1.647,36.17133,-86.7992,1903258001,4/18/2019 12:00:00 AM,1908
1.647,36.17133,-86.7992,1903258001,4/28/2019 12:00:00 AM,0
2.885,36.16779,-86.82075,1903258001,4/1/2019 12:00:00 AM,1347
0.09,36.16095,-86.84902,1903260001,3/18/2019 12:00:00 AM,1055
0.558,36.15427,-86.84867,1903260001,3/16/2019 12:00:00 AM,329
0.64,36.15307,-86.84861,1903260001,4/10/2019 12:00:00 AM,1300
0,36.16557,-86.7786,1903262001,3/29/2019 12:00:00 AM,2250
0.059,36.16634,-86.77907,1903262001,3/17/2019 12:00:00 AM,10
0.187,36.15437,-86.80413,1903264001,4/22/2019 12:00:00 AM,949
0.578,36.14949,-86.80047,1903264001,4/11/2019 12:00:00 AM,1450
0.488,36.1744,-86.77419,1903266001,3/27/2019 12:00:00 AM,909
1.268,36.22421,-86.7822,1903268001,3/5/2019 12:00:00 AM,1829
1.78,36.2316,-86.78152,1903268001,3/23/2019 12:00:00 AM,2334
0.537,36.14672,-86.74376,1903269001,4/12/2019 12:00:00 AM,1800
0.92,36.16099,-86.75846,1903272001,4/6/2019 12:00:00 AM,0
2.13,36.17083,-86.7468,1903272001,3/7/2019 12:00:00 AM,1200
0.082,36.15555,-86.78681,1903273001,4/11/2019 12:00:00 AM,1628
0.42,36.16345,-86.78353,1903274001,4/2/2019 12:00:00 AM,1746
0.107,36.16212,-86.78265,1903278001,3/30/2019 12:00:00 AM,0
0,36.25225,-86.6939,1903286001,4/1/2019 12:00:00 AM,2148
2.038,36.21361,-86.5978,1903287001,4/30/2019 12:00:00 AM,1708
1.23,36.03047,-86.74398,1903289001,4/15/2019 12:00:00 AM,2130
7.623,36.08914,-86.72074,1903289001,4/24/2019 12:00:00 AM,2201
0.135,36.15645,-86.63131,1903292001,4/23/2019 12:00:00 AM,2249
0.616,36.16051,-86.80187,1903295001,3/18/2019 12:00:00 AM,1311
0.616,36.16051,-86.80187,1903295001,4/23/2019 12:00:00 AM,35
2.507,36.18474,-86.81566,1903295001,4/3/2019 12:00:00 AM,755
0.658,36.12008,-86.74305,1904165001,4/10/2019 12:00:00 AM,1554
0.406,36.14105,-86.722,1904166001,3/15/2019 12:00:00 AM,1014
0.414,36.14113,-86.72189,1904166001,3/13/2019 12:00:00 AM,1224
0.55,36.14188,-86.63721,1904167001,4/12/2019 12:00:00 AM,846
0.74,36.14191,-86.64061,1904167001,3/26/2019 12:00:00 AM,805
3.32,36.15282,-86.68341,1904167001,3/22/2019 12:00:00 AM,2153
3.32,36.15282,-86.68341,1904167001,4/14/2019 12:00:00 AM,1531
3.568,36.15324,-86.68768,1904167001,4/14/2019 12:00:00 AM,2004
3.777,36.15193,-86.69088,1904167001,3/19/2019 12:00:00 AM,845
3.904,36.15084,-86.6926,1904167001,3/18/2019 12:00:00 AM,1743
4.138,36.15043,-86.69676,1904167001,3/18/2019 12:00:00 AM,1641
4.138,36.15043,-86.69676,1904167001,4/23/2019 12:00:00 AM,1600
5.1,36.14485,-86.71104,1904167001,4/5/2019 12:00:00 AM,1536
6.024,36.14383,-86.72755,1904167001,3/14/2019 12:00:00 AM,1220
6.187,36.14375,-86.73045,1904167001,4/23/2019 12:00:00 AM,823
6.605,36.14409,-86.7379,1904167001,3/25/2019 12:00:00 AM,931
0.079,36.09677,-86.65456,1904168001,3/1/2019 12:00:00 AM,521
2.045,36.08962,-86.62214,1904168001,4/16/2019 12:00:00 AM,1448
0.619,36.04643,-86.6547,1904169001,4/22/2019 12:00:00 AM,1354
0.619,36.04643,-86.6547,1904169001,4/30/2019 12:00:00 AM,1021
1.99,36.05883,-86.67045,1904169001,3/15/2019 12:00:00 AM,1053
3.05,36.06912,-86.68384,1904169001,3/10/2019 12:00:00 AM,130
3.05,36.06912,-86.68384,1904169001,3/18/2019 12:00:00 AM,650
3.05,36.06912,-86.68384,1904169001,4/6/2019 12:00:00 AM,2155
3.05,36.06912,-86.68384,1904169001,4/24/2019 12:00:00 AM,2003
6.809,36.09837,-86.72676,1904169001,3/30/2019 12:00:00 AM,127
1.235,36.07003,-86.6988,1904170001,4/15/2019 12:00:00 AM,1610
1.516,36.06959,-86.69391,1904170001,3/6/2019 12:00:00 AM,745
1.651,36.24958,-86.68658,1904171001,3/16/2019 12:00:00 AM,23
1.969,36.24743,-86.6816,1904171001,4/25/2019 12:00:00 AM,1823
2.818,36.23839,-86.67141,1904171001,4/7/2019 12:00:00 AM,1634
1.71,36.16561,-86.82024,1904435001,4/10/2019 12:00:00 AM,832
1.805,36.16436,-86.81993,1904435001,3/27/2019 12:00:00 AM,1329
2.195,36.15872,-86.81853,1904435001,4/30/2019 12:00:00 AM,1943
2.455,36.15497,-86.81855,1904435001,3/21/2019 12:00:00 AM,1325
0.117,36.32352,-86.70108,1904451001,3/27/2019 12:00:00 AM,1200
1.624,36.30387,-86.69261,1904451001,3/9/2019 12:00:00 AM,1340
4.549,36.00599,-86.65569,1904845001,3/13/2019 12:00:00 AM,2320
4.538,36.08069,-86.79905,1904880001,3/26/2019 12:00:00 AM,0
4.538,36.08069,-86.79905,1904880001,4/28/2019 12:00:00 AM,732
0.767,36.09809,-86.80966,1904882001,4/19/2019 12:00:00 AM,1237
1.129,36.09405,-86.80622,1904882001,4/27/2019 12:00:00 AM,1054
0.079,36.10186,-86.80741,1904883001,4/25/2019 12:00:00 AM,35
3.935,36.09597,-86.74255,1904885001,4/25/2019 12:00:00 AM,2212
0.482,36.07457,-86.75049,1904886001,3/23/2019 12:00:00 AM,1223
0.74,36.07443,-86.74597,1904886001,3/28/2019 12:00:00 AM,1643
1.118,36.07426,-86.73932,1904886001,4/17/2019 12:00:00 AM,1714
0.206,36.05389,-86.7394,1904887001,4/27/2019 12:00:00 AM,1309
0,36.10218,-86.75627,1904888001,4/9/2019 12:00:00 AM,1008
0.77,36.10499,-86.75597,1904889001,4/5/2019 12:00:00 AM,742
0.799,36.12442,-86.83331,1904891001,3/27/2019 12:00:00 AM,1529
0.799,36.12442,-86.83331,1904891001,4/4/2019 12:00:00 AM,1732
0.799,36.12442,-86.83331,1904891001,4/16/2019 12:00:00 AM,1734
2.427,36.10643,-86.81943,1904892001,3/9/2019 12:00:00 AM,2324
0.129,36.11746,-86.82663,1904893001,4/5/2019 12:00:00 AM,1739
1.183,36.14305,-86.81012,1904894001,3/30/2019 12:00:00 AM,715
1.53,36.06232,-86.94274,1904895001,3/19/2019 12:00:00 AM,1851
2.69,36.07273,-86.92653,1904895001,4/3/2019 12:00:00 AM,1924
1.404,36.07565,-86.92596,1904896001,4/17/2019 12:00:00 AM,1611
1.75,36.1176,-86.88736,1904898001,3/29/2019 12:00:00 AM,750
1.571,36.15541,-86.88074,1904905001,3/20/2019 12:00:00 AM,1813
0.010,36.15806,-86.87701,1904906001,3/19/2019 12:00:00 AM,1810
0.010,36.15806,-86.87701,1904906001,3/22/2019 12:00:00 AM,1542
0.010,36.15806,-86.87701,1904906001,4/16/2019 12:00:00 AM,722
0.789,36.15596,-86.86345,1904906001,3/10/2019 12:00:00 AM,1333
0.746,36.1527,-86.75637,1904912001,3/12/2019 12:00:00 AM,1339
0.391,36.15956,-86.77464,1904913001,4/14/2019 12:00:00 AM,30
0.882,36.18467,-86.75828,1904915001,4/6/2019 12:00:00 AM,2128
1.084,36.19338,-86.75329,1904916001,4/8/2019 12:00:00 AM,1717
0.104,36.21032,-86.86307,1904919001,3/28/2019 12:00:00 AM,716
0.25,36.21651,-86.86083,1904921001,3/5/2019 12:00:00 AM,702
0.6,36.261,-86.76558,1904926001,4/10/2019 12:00:00 AM,1144
5.869,36.33809,-86.78649,1904928001,3/8/2019 12:00:00 AM,1706
0.819,36.25388,-86.74407,1904933001,3/15/2019 12:00:00 AM,1749
1.864,36.2486,-86.72863,1904933001,4/20/2019 12:00:00 AM,1852
2.145,36.24824,-86.72359,1904933001,4/8/2019 12:00:00 AM,1651
2.38,36.20794,-86.71702,1904936001,4/12/2019 12:00:00 AM,1802
1.45,36.22631,-86.60319,1904937001,3/28/2019 12:00:00 AM,1811
2.663,36.18588,-86.67617,1904938001,3/18/2019 12:00:00 AM,650
3.318,36.1766,-86.67871,1904938001,4/27/2019 12:00:00 AM,546
0.506,36.18874,-86.72915,1904940001,4/12/2019 12:00:00 AM,1452
0.853,36.19318,-86.7265,1904940001,3/22/2019 12:00:00 AM,1536
1.437,36.11742,-86.71906,1904946001,4/27/2019 12:00:00 AM,2300
1.54,36.11887,-86.71863,1904946001,4/12/2019 12:00:00 AM,2027
0.84,36.13492,-86.70478,1904951001,4/25/2019 12:00:00 AM,1713
2.035,36.05222,-86.68262,1904956001,4/13/2019 12:00:00 AM,2156
1.74,36.04548,-86.64729,1904958001,4/6/2019 12:00:00 AM,1155
1.74,36.04548,-86.64729,1904958001,4/13/2019 12:00:00 AM,750
2.793,36.0415,-86.63226,1904960001,3/9/2019 12:00:00 AM,1300
1.163,36.07154,-86.66433,1904963001,4/3/2019 12:00:00 AM,1611
0.582,36.074,-86.62487,1904964001,3/29/2019 12:00:00 AM,838
0.582,36.074,-86.62487,1904964001,4/23/2019 12:00:00 AM,1729
0.659,36.07387,-86.62351,1904964001,4/19/2019 12:00:00 AM,2152
2.011,36.08049,-86.60651,1904964001,4/20/2019 12:00:00 AM,149
2.42,36.08593,-86.60697,1904964001,4/10/2019 12:00:00 AM,1412
4.057,36.0982,-86.60804,1904964001,4/11/2019 12:00:00 AM,1650
0.365,36.06481,-86.62211,1904965001,3/16/2019 12:00:00 AM,2035
0.365,36.06481,-86.62211,1904965001,4/7/2019 12:00:00 AM,1551
0.76,36.18029,-86.62141,1904967001,3/18/2019 12:00:00 AM,1120
1.833,36.17407,-86.60546,1904967001,3/13/2019 12:00:00 AM,1443
0.591,36.17065,-86.75429,1905333001,4/1/2019 12:00:00 AM,1527
0.591,36.17065,-86.75429,1905333001,4/2/2019 12:00:00 AM,1940
1.172,36.16701,-86.76373,1905333001,3/28/2019 12:00:00 AM,1900
2.08,36.15765,-86.77341,1905333001,3/2/2019 12:00:00 AM,2300
2.963,36.15403,-86.78757,1905333001,4/19/2019 12:00:00 AM,1801
0.215,36.16423,-86.77773,1905344001,4/6/2019 12:00:00 AM,1057
0.112,36.16194,-86.81744,1905432001,4/22/2019 12:00:00 AM,655
2.763,36.11684,-86.787,1906064001,3/3/2019 12:00:00 AM,852
3.222,36.1234,-86.78641,1906064001,3/27/2019 12:00:00 AM,1855
3.222,36.1234,-86.78641,1906064001,4/13/2019 12:00:00 AM,1930
0.352,36.23668,-86.80318,190A232001,4/24/2019 12:00:00 AM,658
1.503,36.28181,-86.72121,190A293001,4/10/2019 12:00:00 AM,1621
0,36.32376,-86.71067,190A390001,3/8/2019 12:00:00 AM,1700
0.239,36.26762,-86.73066,190A417001,4/12/2019 12:00:00 AM,1810
0.284,36.25754,-86.72813,190A455001,4/12/2019 12:00:00 AM,729
0.149,36.26049,-86.7156,190A456001,4/8/2019 12:00:00 AM,1647
0.416,36.25469,-86.72904,190A458001,4/15/2019 12:00:00 AM,2033
